AirQualityLevel,LatitudeOfMeasurementStation,LongitudeOfMeasurementStation,datebegin,AirQualityCategory,Country
8.5,64.0589,-21.9907,2/26/2020,1,iceland
4.7,64.0589,-21.9907,2/27/2020,1,iceland
10.6,64.0589,-21.9907,2/28/2020,1,iceland
19.1,64.0589,-21.9907,2/29/2020,1,iceland
1.9,64.0589,-21.9907,3/1/2020,1,iceland
2.3,64.0589,-21.9907,3/2/2020,1,iceland
7.6,64.0589,-21.9907,3/3/2020,1,iceland
11.7,64.0589,-21.9907,3/4/2020,1,iceland
12.9,64.0589,-21.9907,3/5/2020,1,iceland
10.7,64.0589,-21.9907,3/6/2020,1,iceland
3.1,64.0589,-21.9907,3/7/2020,1,iceland
8.9,64.0589,-21.9907,3/8/2020,1,iceland
4.2,64.0589,-21.9907,3/9/2020,1,iceland
4.3,64.0589,-21.9907,3/10/2020,1,iceland
5.7,64.0589,-21.9907,3/11/2020,1,iceland
13.6,64.0589,-21.9907,3/12/2020,1,iceland
7.0,64.0589,-21.9907,3/13/2020,1,iceland
4.5,64.0589,-21.9907,3/14/2020,1,iceland
2.2,64.0589,-21.9907,3/15/2020,1,iceland
8.3,64.0589,-21.9907,3/16/2020,1,iceland
5.4,64.0589,-21.9907,3/17/2020,1,iceland
0.8,64.0589,-21.9907,3/18/2020,1,iceland
3.9,64.0589,-21.9907,3/19/2020,1,iceland
1.8,64.0589,-21.9907,3/20/2020,1,iceland
2.2,64.0589,-21.9907,3/21/2020,1,iceland
1.2,64.0589,-21.9907,3/22/2020,1,iceland
1.4,64.0589,-21.9907,3/23/2020,1,iceland
3.5,64.0589,-21.9907,3/24/2020,1,iceland
5.4,64.0589,-21.9907,3/25/2020,1,iceland
2.0,64.0589,-21.9907,3/26/2020,1,iceland
0.9,64.0589,-21.9907,3/27/2020,1,iceland
2.5,64.0589,-21.9907,3/28/2020,1,iceland
1.1,64.0589,-21.9907,3/29/2020,1,iceland
1.7,64.0589,-21.9907,3/30/2020,1,iceland
1.2,64.0589,-21.9907,3/31/2020,1,iceland
0.7,64.0589,-21.9907,4/1/2020,1,iceland
5.6,64.0589,-21.9907,4/2/2020,1,iceland
79.8,64.1301,-21.8746,1/31/2020,2,iceland
28.0,64.1301,-21.8746,2/2/2020,1,iceland
12.6,64.1301,-21.8746,4/3/2020,1,iceland
67.9,64.1301,-21.8746,1/30/2020,2,iceland
5.4,64.1301,-21.8746,2/14/2020,1,iceland
10.4,64.1301,-21.8746,1/1/2020,1,iceland
21.7,64.1301,-21.8746,1/2/2020,1,iceland
43.4,64.1301,-21.8746,1/3/2020,1,iceland
8.1,64.1301,-21.8746,1/4/2020,1,iceland
18.1,64.1301,-21.8746,1/5/2020,1,iceland
33.6,64.1301,-21.8746,1/6/2020,1,iceland
9.8,64.1301,-21.8746,1/7/2020,1,iceland
20.4,64.1301,-21.8746,1/8/2020,1,iceland
19.6,64.1301,-21.8746,1/9/2020,1,iceland
10.7,64.1301,-21.8746,1/10/2020,1,iceland
25.5,64.1301,-21.8746,1/11/2020,1,iceland
3.7,64.1301,-21.8746,1/12/2020,1,iceland
