AirQualityLevel,LatitudeOfMeasurementStation,LongitudeOfMeasurementStation,datebegin,AirQualityCategory,Country
27.6,50.895,4.39572,3/5/2020,1,belgium
12.7,50.895,4.39572,3/8/2020,1,belgium
8.6,50.895,4.39572,3/11/2020,1,belgium
13.9,50.895,4.39572,3/14/2020,1,belgium
27.7,50.895,4.39572,3/17/2020,1,belgium
11.5,50.895,4.39572,3/20/2020,1,belgium
9.8,50.895,4.39572,3/23/2020,1,belgium
24.2,50.895,4.39572,3/26/2020,1,belgium
2.1,50.895,4.39572,3/29/2020,1,belgium
25.1,50.895,4.39572,4/1/2020,1,belgium
15.8,50.8578,4.28871,1/2/2020,1,belgium
11.9,50.8578,4.28871,1/4/2020,1,belgium
20.9,50.8578,4.28871,1/6/2020,1,belgium
9.8,50.8578,4.28871,1/8/2020,1,belgium
17.7,50.8578,4.28871,1/10/2020,1,belgium
3.9,50.8578,4.28871,1/12/2020,1,belgium
4.5,50.8578,4.28871,1/14/2020,1,belgium
24.7,50.8578,4.28871,1/16/2020,1,belgium
17.0,50.8578,4.28871,1/18/2020,1,belgium
50.9,50.8578,4.28871,1/20/2020,2,belgium
54.1,50.8578,4.28871,1/22/2020,2,belgium
22.1,50.8578,4.28871,1/24/2020,1,belgium
18.9,50.8578,4.28871,1/26/2020,1,belgium
4.5,50.8578,4.28871,1/28/2020,1,belgium
12.6,50.8578,4.28871,1/30/2020,1,belgium
9.7,50.8578,4.28871,2/4/2020,1,belgium
39.5,50.8578,4.28871,2/6/2020,1,belgium
17.1,50.8578,4.28871,2/8/2020,1,belgium
1.2,50.8578,4.28871,2/10/2020,1,belgium
6.9,50.8578,4.28871,2/12/2020,1,belgium
11.7,50.8578,4.28871,2/14/2020,1,belgium
0.3,50.8578,4.28871,2/16/2020,1,belgium
3.5,50.8578,4.28871,2/18/2020,1,belgium
4.8,50.8578,4.28871,2/20/2020,1,belgium
1.9,50.8578,4.28871,2/22/2020,1,belgium
7.2,50.8578,4.28871,2/24/2020,1,belgium
7.3,50.8578,4.28871,2/26/2020,1,belgium
14.3,50.8578,4.28871,2/28/2020,1,belgium
1.8,50.8578,4.28871,3/1/2020,1,belgium
16.0,50.8578,4.28871,3/3/2020,1,belgium
23.4,50.8578,4.28871,3/5/2020,1,belgium
11.7,50.8578,4.28871,3/7/2020,1,belgium
5.0,50.8578,4.28871,3/9/2020,1,belgium
1.9,50.8578,4.28871,3/11/2020,1,belgium
9.5,50.8578,4.28871,3/13/2020,1,belgium
4.3,50.8578,4.28871,3/15/2020,1,belgium
14.1,50.8578,4.28871,3/17/2020,1,belgium
29.4,50.8578,4.28871,3/19/2020,1,belgium
3.8,50.8578,4.28871,3/21/2020,1,belgium
12.5,50.8578,4.28871,3/24/2020,1,belgium
16.0,50.8578,4.28871,3/26/2020,1,belgium
7.3,50.8578,4.28871,3/28/2020,1,belgium
12.6,50.8578,4.28871,3/30/2020,1,belgium
23.5,50.8578,4.28871,4/1/2020,1,belgium
15.6,50.7966,4.35862,1/5/2020,1,belgium
12.1,50.7966,4.35862,1/8/2020,1,belgium
7.8,50.7966,4.35862,1/11/2020,1,belgium
3.4,50.7966,4.35862,1/14/2020,1,belgium
8.3,50.7966,4.35862,1/17/2020,1,belgium
33.4,50.7966,4.35862,1/23/2020,1,belgium
14.1,50.7966,4.35862,1/26/2020,1,belgium
10.9,50.7966,4.35862,1/29/2020,1,belgium
2.8,50.7966,4.35862,2/1/2020,1,belgium
10.0,50.7966,4.35862,2/4/2020,1,belgium
21.7,50.7966,4.35862,2/7/2020,1,belgium
2.0,50.7966,4.35862,2/10/2020,1,belgium
6.6,50.7966,4.35862,2/13/2020,1,belgium
0.7,50.7966,4.35862,2/16/2020,1,belgium
7.7,50.7966,4.35862,2/19/2020,1,belgium
5.8,50.7966,4.35862,2/22/2020,1,belgium
5.5,50.7966,4.35862,2/25/2020,1,belgium
11.6,50.7966,4.35862,2/28/2020,1,belgium
10.4,50.7966,4.35862,3/2/2020,1,belgium
15.9,50.7966,4.35862,3/5/2020,1,belgium
4.0,50.7966,4.35862,3/8/2020,1,belgium
5.9,50.7966,4.35862,3/11/2020,1,belgium
7.9,50.7966,4.35862,3/14/2020,1,belgium
26.7,50.7966,4.35862,3/16/2020,1,belgium
29.8,50.7966,4.35862,3/19/2020,1,belgium
3.8,50.7966,4.35862,3/22/2020,1,belgium
13.9,50.7966,4.35862,3/25/2020,1,belgium
13.3,50.7966,4.35862,3/28/2020,1,belgium
6.2,50.7966,4.35862,3/31/2020,1,belgium
20.8,50.895,4.39572,1/2/2020,1,belgium
17.1,50.895,4.39572,1/3/2020,1,belgium
27.8,50.895,4.39572,1/5/2020,1,belgium
28.6,50.895,4.39572,1/6/2020,1,belgium
24.8,50.895,4.39572,1/8/2020,1,belgium
16.4,50.895,4.39572,1/9/2020,1,belgium
20.5,50.895,4.39572,1/11/2020,1,belgium
13.7,50.895,4.39572,1/12/2020,1,belgium
14.1,50.895,4.39572,1/14/2020,1,belgium
19.5,50.895,4.39572,1/15/2020,1,belgium
18.5,50.895,4.39572,1/17/2020,1,belgium
23.4,50.895,4.39572,1/18/2020,1,belgium
52.4,50.895,4.39572,1/20/2020,2,belgium
51.2,50.895,4.39572,1/21/2020,2,belgium
35.9,50.895,4.39572,1/23/2020,1,belgium
31.7,50.895,4.39572,1/24/2020,1,belgium
22.0,50.895,4.39572,1/26/2020,1,belgium
19.6,50.895,4.39572,1/27/2020,1,belgium
19.5,50.895,4.39572,1/29/2020,1,belgium
21.9,50.895,4.39572,1/30/2020,1,belgium
7.0,50.895,4.39572,2/1/2020,1,belgium
7.0,50.895,4.39572,2/2/2020,1,belgium
22.2,50.895,4.39572,2/8/2020,1,belgium
5.3,50.895,4.39572,2/10/2020,1,belgium
7.8,50.895,4.39572,2/11/2020,1,belgium
16.9,50.895,4.39572,2/13/2020,1,belgium
18.8,50.895,4.39572,2/14/2020,1,belgium
4.1,50.895,4.39572,2/16/2020,1,belgium
11.8,50.895,4.39572,2/17/2020,1,belgium
13.9,50.895,4.39572,2/19/2020,1,belgium
18.9,50.895,4.39572,2/20/2020,1,belgium
10.6,50.895,4.39572,2/22/2020,1,belgium
5.6,50.895,4.39572,2/23/2020,1,belgium
9.7,50.895,4.39572,2/25/2020,1,belgium
16.0,50.895,4.39572,2/26/2020,1,belgium
25.0,50.895,4.39572,2/28/2020,1,belgium
8.6,50.895,4.39572,2/29/2020,1,belgium
10.5,50.895,4.39572,3/1/2020,1,belgium
29.1,50.895,4.39572,3/3/2020,1,belgium
12.8,50.895,4.39572,3/6/2020,1,belgium
19.4,50.895,4.39572,3/7/2020,1,belgium
12.8,50.895,4.39572,3/9/2020,1,belgium
7.3,50.895,4.39572,3/10/2020,1,belgium
5.6,50.895,4.39572,3/12/2020,1,belgium
17.8,50.895,4.39572,3/13/2020,1,belgium
13.7,50.895,4.39572,3/15/2020,1,belgium
33.6,50.895,4.39572,3/16/2020,1,belgium
26.6,50.895,4.39572,3/18/2020,1,belgium
36.9,50.895,4.39572,3/19/2020,1,belgium
6.1,50.895,4.39572,3/21/2020,1,belgium
4.9,50.895,4.39572,3/22/2020,1,belgium
18.3,50.895,4.39572,3/24/2020,1,belgium
27.9,50.895,4.39572,3/25/2020,1,belgium
23.4,50.895,4.39572,3/27/2020,1,belgium
10.9,50.895,4.39572,3/28/2020,1,belgium
18.2,50.895,4.39572,3/30/2020,1,belgium
16.5,50.895,4.39572,3/31/2020,1,belgium
24.3,50.895,4.39572,4/2/2020,1,belgium
18.4,50.8578,4.28871,1/1/2020,1,belgium
7.9,50.8578,4.28871,1/3/2020,1,belgium
14.7,50.8578,4.28871,1/5/2020,1,belgium
14.0,50.8578,4.28871,1/7/2020,1,belgium
7.2,50.8578,4.28871,1/9/2020,1,belgium
11.5,50.8578,4.28871,1/11/2020,1,belgium
11.7,50.8578,4.28871,1/13/2020,1,belgium
8.9,50.8578,4.28871,1/15/2020,1,belgium
8.4,50.8578,4.28871,1/17/2020,1,belgium
31.7,50.8578,4.28871,1/19/2020,1,belgium
47.5,50.8578,4.28871,1/21/2020,1,belgium
39.4,50.8578,4.28871,1/23/2020,1,belgium
28.1,50.8578,4.28871,1/25/2020,1,belgium
10.3,50.8578,4.28871,1/27/2020,1,belgium
9.7,50.8578,4.28871,1/29/2020,1,belgium
5.2,50.8578,4.28871,1/31/2020,1,belgium
29.0,50.8578,4.28871,2/5/2020,1,belgium
35.2,50.8578,4.28871,2/7/2020,1,belgium
0.9,50.8578,4.28871,2/9/2020,1,belgium
2.5,50.8578,4.28871,2/11/2020,1,belgium
8.4,50.8578,4.28871,2/13/2020,1,belgium
4.8,50.8578,4.28871,2/15/2020,1,belgium
3.1,50.8578,4.28871,2/17/2020,1,belgium
7.1,50.8578,4.28871,2/19/2020,1,belgium
6.0,50.8578,4.28871,2/21/2020,1,belgium
1.5,50.8578,4.28871,2/23/2020,1,belgium
3.9,50.8578,4.28871,2/25/2020,1,belgium
18.4,50.8578,4.28871,2/27/2020,1,belgium
1.3,50.8578,4.28871,2/29/2020,1,belgium
12.5,50.8578,4.28871,3/2/2020,1,belgium
14.6,50.8578,4.28871,3/4/2020,1,belgium
14.6,50.8578,4.28871,3/6/2020,1,belgium
2.6,50.8578,4.28871,3/8/2020,1,belgium
1.8,50.8578,4.28871,3/10/2020,1,belgium
1.0,50.8578,4.28871,3/12/2020,1,belgium
10.6,50.8578,4.28871,3/14/2020,1,belgium
25.8,50.8578,4.28871,3/16/2020,1,belgium
12.0,50.8578,4.28871,3/18/2020,1,belgium
7.1,50.8578,4.28871,3/20/2020,1,belgium
2.4,50.8578,4.28871,3/22/2020,1,belgium
5.5,50.8578,4.28871,3/23/2020,1,belgium
