AirQualityLevel,LatitudeOfMeasurementStation,LongitudeOfMeasurementStation,datebegin,AirQualityCategory,Country
29.8,37.9951,23.8194,2/19/2020,1,greece
18.8,37.9951,23.8194,2/20/2020,1,greece
13.2,37.9951,23.8194,2/21/2020,1,greece
11.6,37.9951,23.8194,2/22/2020,1,greece
8.1,37.9951,23.8194,2/23/2020,1,greece
21.8,37.9951,23.8194,2/24/2020,1,greece
22.5,37.9951,23.8194,2/25/2020,1,greece
15.8,37.9951,23.8194,2/26/2020,1,greece
9.6,37.9951,23.8194,2/27/2020,1,greece
22.8,37.9951,23.8194,2/28/2020,1,greece
7.4,37.9951,23.8194,2/29/2020,1,greece
10.3,37.9951,23.8194,3/1/2020,1,greece
20.4,37.9951,23.8194,3/2/2020,1,greece
12.1,37.9951,23.8194,3/3/2020,1,greece
13.0,37.9951,23.8194,3/4/2020,1,greece
22.5,37.9951,23.8194,3/5/2020,1,greece
18.7,37.9951,23.8194,3/6/2020,1,greece
10.8,37.9951,23.8194,3/7/2020,1,greece
6.5,37.9951,23.8194,3/8/2020,1,greece
30.3,37.9951,23.8194,3/9/2020,1,greece
17.7,37.9951,23.8194,3/10/2020,1,greece
18.3,37.9951,23.8194,3/11/2020,1,greece
12.0,37.9951,23.8194,3/12/2020,1,greece
11.1,37.9951,23.8194,3/13/2020,1,greece
20.8,37.9951,23.8194,3/14/2020,1,greece
9.7,37.9951,23.8194,3/15/2020,1,greece
4.6,37.9951,23.8194,3/16/2020,1,greece
7.7,37.9951,23.8194,3/17/2020,1,greece
10.5,37.9951,23.8194,3/18/2020,1,greece
7.3,37.9951,23.8194,3/19/2020,1,greece
11.1,37.9951,23.8194,3/20/2020,1,greece
12.3,37.9951,23.8194,3/21/2020,1,greece
12.7,37.9951,23.8194,3/22/2020,1,greece
12.5,37.9951,23.8194,3/23/2020,1,greece
11.5,37.9951,23.8194,3/24/2020,1,greece
4.5,37.9951,23.8194,3/25/2020,1,greece
8.4,37.9951,23.8194,3/26/2020,1,greece
15.2,37.9951,23.8194,3/27/2020,1,greece
7.2,37.9951,23.8194,3/28/2020,1,greece
6.7,37.9951,23.8194,3/31/2020,1,greece
8.4,37.9951,23.8194,4/1/2020,1,greece
6.8,37.9951,23.8194,4/2/2020,1,greece
67.0,37.932,23.713,1/22/2020,2,greece
12.3,37.932,23.713,4/3/2020,1,greece
63.5,38.0208,23.6884,1/10/2020,2,greece
19.2,38.0208,23.6884,4/3/2020,1,greece
26.3,37.932,23.713,1/30/2020,1,greece
27.3,37.932,23.713,3/29/2020,1,greece
11.1,37.932,23.713,4/2/2020,1,greece
17.2,38.0208,23.6884,1/19/2020,1,greece
24.7,38.0208,23.6884,3/29/2020,1,greece
35.6,37.932,23.713,1/1/2020,1,greece
13.4,37.932,23.713,1/2/2020,1,greece
32.7,37.932,23.713,1/3/2020,1,greece
56.8,37.932,23.713,1/4/2020,2,greece
37.5,37.932,23.713,1/5/2020,1,greece
12.7,37.932,23.713,1/6/2020,1,greece
27.3,37.932,23.713,1/7/2020,1,greece
29.2,37.932,23.713,1/8/2020,1,greece
44.1,37.932,23.713,1/9/2020,1,greece
72.8,37.932,23.713,1/10/2020,2,greece
59.6,37.932,23.713,1/11/2020,2,greece
46.4,37.932,23.713,1/12/2020,1,greece
41.9,37.932,23.713,1/13/2020,1,greece
51.2,37.932,23.713,1/14/2020,2,greece
43.8,37.932,23.713,1/15/2020,1,greece
38.8,37.932,23.713,1/16/2020,1,greece
21.6,37.932,23.713,1/17/2020,1,greece
25.0,37.932,23.713,1/18/2020,1,greece
24.4,37.932,23.713,1/19/2020,1,greece
25.7,37.932,23.713,1/20/2020,1,greece
28.2,37.932,23.713,1/21/2020,1,greece
57.5,37.932,23.713,1/23/2020,2,greece
50.8,37.932,23.713,1/24/2020,2,greece
51.8,37.932,23.713,1/25/2020,2,greece
53.4,37.932,23.713,1/26/2020,2,greece
47.1,37.932,23.713,1/27/2020,1,greece
37.2,37.932,23.713,1/28/2020,1,greece
42.8,37.932,23.713,1/29/2020,1,greece
36.9,37.932,23.713,1/31/2020,1,greece
47.3,37.932,23.713,2/1/2020,1,greece
45.1,37.932,23.713,2/2/2020,1,greece
43.6,37.932,23.713,2/3/2020,1,greece
48.1,37.932,23.713,2/4/2020,1,greece
19.8,37.932,23.713,2/5/2020,1,greece
25.0,37.932,23.713,2/6/2020,1,greece
27.0,37.932,23.713,2/7/2020,1,greece
36.5,37.932,23.713,2/8/2020,1,greece
47.1,37.932,23.713,2/9/2020,1,greece
43.3,37.932,23.713,2/10/2020,1,greece
22.7,37.932,23.713,2/11/2020,1,greece
50.9,37.932,23.713,2/12/2020,2,greece
42.4,37.932,23.713,2/13/2020,1,greece
38.7,37.932,23.713,2/14/2020,1,greece
22.1,37.932,23.713,2/15/2020,1,greece
14.4,37.932,23.713,2/16/2020,1,greece
34.2,37.932,23.713,2/17/2020,1,greece
56.0,37.932,23.713,2/18/2020,2,greece
51.5,37.932,23.713,2/19/2020,2,greece
37.3,37.932,23.713,2/20/2020,1,greece
28.2,37.932,23.713,2/21/2020,1,greece
37.9,37.932,23.713,2/22/2020,1,greece
29.0,37.932,23.713,2/23/2020,1,greece
55.1,37.932,23.713,2/24/2020,2,greece
37.6,37.932,23.713,2/25/2020,1,greece
36.0,37.932,23.713,3/18/2020,1,greece
16.2,37.932,23.713,3/19/2020,1,greece
43.7,37.932,23.713,3/20/2020,1,greece
39.7,37.932,23.713,3/21/2020,1,greece
12.8,37.932,23.713,3/22/2020,1,greece
28.0,37.932,23.713,3/23/2020,1,greece
22.5,37.932,23.713,3/24/2020,1,greece
6.8,37.932,23.713,3/25/2020,1,greece
15.2,37.932,23.713,3/26/2020,1,greece
24.7,37.932,23.713,3/27/2020,1,greece
23.1,37.932,23.713,3/28/2020,1,greece
33.8,37.932,23.713,3/30/2020,1,greece
20.7,37.932,23.713,3/31/2020,1,greece
16.0,37.932,23.713,4/1/2020,1,greece
28.5,38.0208,23.6884,1/1/2020,1,greece
9.8,38.0208,23.6884,1/2/2020,1,greece
16.1,38.0208,23.6884,1/3/2020,1,greece
58.3,38.0208,23.6884,1/4/2020,2,greece
26.1,38.0208,23.6884,1/5/2020,1,greece
7.1,38.0208,23.6884,1/6/2020,1,greece
13.6,38.0208,23.6884,1/7/2020,1,greece
15.8,38.0208,23.6884,1/8/2020,1,greece
29.7,38.0208,23.6884,1/9/2020,1,greece
54.7,38.0208,23.6884,1/11/2020,2,greece
34.7,38.0208,23.6884,1/12/2020,1,greece
33.7,38.0208,23.6884,1/13/2020,1,greece
47.9,38.0208,23.6884,1/14/2020,1,greece
39.6,38.0208,23.6884,1/15/2020,1,greece
33.0,38.0208,23.6884,1/16/2020,1,greece
13.3,38.0208,23.6884,1/17/2020,1,greece
16.9,38.0208,23.6884,1/18/2020,1,greece
25.4,38.0208,23.6884,1/20/2020,1,greece
21.5,38.0208,23.6884,1/21/2020,1,greece
66.0,38.0208,23.6884,1/22/2020,2,greece
38.7,38.0208,23.6884,1/23/2020,1,greece
44.0,38.0208,23.6884,1/24/2020,1,greece
48.4,38.0208,23.6884,1/25/2020,1,greece
48.7,38.0208,23.6884,1/26/2020,1,greece
50.4,38.0208,23.6884,1/27/2020,2,greece
42.1,38.0208,23.6884,1/28/2020,1,greece
38.8,38.0208,23.6884,1/29/2020,1,greece
21.5,38.0208,23.6884,1/30/2020,1,greece
34.2,38.0208,23.6884,1/31/2020,1,greece
48.4,38.0208,23.6884,2/1/2020,1,greece
44.4,38.0208,23.6884,2/2/2020,1,greece
33.6,38.0208,23.6884,2/3/2020,1,greece
47.5,38.0208,23.6884,2/4/2020,1,greece
26.3,38.0208,23.6884,2/5/2020,1,greece
16.4,38.0208,23.6884,2/6/2020,1,greece
20.0,38.0208,23.6884,2/7/2020,1,greece
22.3,38.0208,23.6884,2/8/2020,1,greece
38.7,38.0208,23.6884,2/9/2020,1,greece
31.8,38.0208,23.6884,2/10/2020,1,greece
39.6,38.0208,23.6884,2/11/2020,1,greece
41.2,38.0208,23.6884,2/12/2020,1,greece
29.3,38.0208,23.6884,2/13/2020,1,greece
39.3,38.0208,23.6884,2/14/2020,1,greece
19.1,38.0208,23.6884,2/15/2020,1,greece
11.2,38.0208,23.6884,2/16/2020,1,greece
22.5,38.0208,23.6884,2/17/2020,1,greece
57.0,38.0208,23.6884,2/18/2020,2,greece
47.3,38.0208,23.6884,2/19/2020,1,greece
34.8,38.0208,23.6884,2/20/2020,1,greece
18.8,38.0208,23.6884,2/21/2020,1,greece
28.4,38.0208,23.6884,2/22/2020,1,greece
21.8,38.0208,23.6884,2/23/2020,1,greece
58.7,38.0208,23.6884,2/24/2020,2,greece
43.6,38.0208,23.6884,2/25/2020,1,greece
58.7,38.0208,23.6884,2/26/2020,2,greece
21.7,38.0208,23.6884,2/27/2020,1,greece
28.2,38.0208,23.6884,2/28/2020,1,greece
13.3,38.0208,23.6884,2/29/2020,1,greece
39.0,38.0208,23.6884,3/1/2020,1,greece
46.5,38.0208,23.6884,3/2/2020,1,greece
