AirQualityLevel,LatitudeOfMeasurementStation,LongitudeOfMeasurementStation,datebegin,AirQualityCategory,Country
22.6,42.4566,27.421,1/11/2020,1,bulgaria
19.9,42.4566,27.421,1/12/2020,1,bulgaria
23.6,42.4566,27.421,1/13/2020,1,bulgaria
22.4,42.4566,27.421,1/14/2020,1,bulgaria
16.7,42.4566,27.421,1/16/2020,1,bulgaria
11.3,42.4566,27.421,1/17/2020,1,bulgaria
9.6,42.4566,27.421,1/19/2020,1,bulgaria
14.3,42.4566,27.421,1/20/2020,1,bulgaria
15.7,42.4566,27.421,1/22/2020,1,bulgaria
14.2,42.4566,27.421,1/25/2020,1,bulgaria
21.7,42.4566,27.421,1/26/2020,1,bulgaria
18.6,42.4566,27.421,1/29/2020,1,bulgaria
13.6,42.4566,27.421,1/30/2020,1,bulgaria
12.9,42.4566,27.421,1/31/2020,1,bulgaria
15.4,42.4566,27.421,2/1/2020,1,bulgaria
9.1,42.4566,27.421,2/2/2020,1,bulgaria
10.3,42.4566,27.421,2/3/2020,1,bulgaria
14.6,42.4566,27.421,2/4/2020,1,bulgaria
9.2,42.4566,27.421,2/6/2020,1,bulgaria
11.5,42.4566,27.421,2/7/2020,1,bulgaria
14.6,42.4566,27.421,2/8/2020,1,bulgaria
15.4,42.4566,27.421,2/9/2020,1,bulgaria
18.7,42.4566,27.421,2/10/2020,1,bulgaria
11.3,42.4566,27.421,2/12/2020,1,bulgaria
16.5,42.4566,27.421,2/13/2020,1,bulgaria
12.7,42.4566,27.421,2/15/2020,1,bulgaria
14.4,42.4566,27.421,2/16/2020,1,bulgaria
16.8,42.4566,27.421,2/17/2020,1,bulgaria
20.7,42.4566,27.421,2/18/2020,1,bulgaria
16.4,42.4566,27.421,2/19/2020,1,bulgaria
11.3,42.4566,27.421,2/20/2020,1,bulgaria
16.2,42.4566,27.421,2/22/2020,1,bulgaria
11.2,42.4566,27.421,2/23/2020,1,bulgaria
11.6,42.4566,27.421,2/24/2020,1,bulgaria
10.8,42.4566,27.421,2/26/2020,1,bulgaria
9.1,42.4566,27.421,2/27/2020,1,bulgaria
16.8,42.4566,27.421,2/28/2020,1,bulgaria
20.5,42.4566,27.421,3/1/2020,1,bulgaria
9.5,42.4566,27.421,3/3/2020,1,bulgaria
25.3,42.4566,27.421,3/4/2020,1,bulgaria
21.8,42.4566,27.421,3/5/2020,1,bulgaria
15.5,42.4566,27.421,3/7/2020,1,bulgaria
27.8,42.4566,27.421,3/8/2020,1,bulgaria
19.5,42.4566,27.421,3/9/2020,1,bulgaria
10.6,42.4566,27.421,3/10/2020,1,bulgaria
11.5,42.4566,27.421,3/11/2020,1,bulgaria
14.5,42.4566,27.421,3/12/2020,1,bulgaria
13.8,42.4566,27.421,3/13/2020,1,bulgaria
7.8,42.4566,27.421,3/14/2020,1,bulgaria
7.1,42.4566,27.421,3/15/2020,1,bulgaria
8.6,42.4566,27.421,3/16/2020,1,bulgaria
11.2,42.4566,27.421,3/17/2020,1,bulgaria
10.8,42.4566,27.421,3/18/2020,1,bulgaria
11.3,42.4566,27.421,3/19/2020,1,bulgaria
12.6,42.4566,27.421,3/21/2020,1,bulgaria
8.6,42.4566,27.421,3/22/2020,1,bulgaria
7.1,42.4566,27.421,3/23/2020,1,bulgaria
8.4,42.4566,27.421,3/25/2020,1,bulgaria
7.1,42.4566,27.421,3/26/2020,1,bulgaria
13.0,42.4566,27.421,3/28/2020,1,bulgaria
10.0,42.4566,27.421,3/29/2020,1,bulgaria
23.8,42.6103,23.0322,2/3/2020,1,bulgaria
7.9,42.6103,23.0322,3/2/2020,1,bulgaria
41.2,42.6103,23.0322,1/9/2020,1,bulgaria
20.6,42.6103,23.0322,2/11/2020,1,bulgaria
58.0,42.6103,23.0322,1/15/2020,2,bulgaria
15.7,42.6103,23.0322,1/18/2020,1,bulgaria
23.8,42.6103,23.0322,1/21/2020,1,bulgaria
38.7,42.6103,23.0322,1/24/2020,1,bulgaria
13.6,42.6103,23.0322,2/4/2020,1,bulgaria
18.2,42.6103,23.0322,2/7/2020,1,bulgaria
23.4,42.6103,23.0322,2/13/2020,1,bulgaria
28.9,42.6103,23.0322,2/24/2020,1,bulgaria
13.1,42.6103,23.0322,2/29/2020,1,bulgaria
19.1,42.6103,23.0322,3/6/2020,1,bulgaria
24.6,42.6103,23.0322,3/13/2020,1,bulgaria
11.1,42.6103,23.0322,3/24/2020,1,bulgaria
15.7,42.6103,23.0322,3/30/2020,1,bulgaria
7.4,42.6103,23.0322,3/31/2020,1,bulgaria
10.6,42.6103,23.0322,1/8/2020,1,bulgaria
67.4,42.6103,23.0322,1/10/2020,2,bulgaria
47.1,42.6103,23.0322,1/11/2020,1,bulgaria
19.5,42.6103,23.0322,1/12/2020,1,bulgaria
55.3,42.6103,23.0322,1/16/2020,2,bulgaria
33.1,42.6103,23.0322,1/17/2020,1,bulgaria
10.6,42.6103,23.0322,1/19/2020,1,bulgaria
8.2,42.6103,23.0322,1/20/2020,1,bulgaria
46.2,42.6103,23.0322,1/22/2020,1,bulgaria
27.9,42.6103,23.0322,1/23/2020,1,bulgaria
38.0,42.6103,23.0322,1/25/2020,1,bulgaria
35.9,42.6103,23.0322,1/26/2020,1,bulgaria
21.7,42.6103,23.0322,1/29/2020,1,bulgaria
20.6,42.6103,23.0322,1/30/2020,1,bulgaria
27.9,42.6103,23.0322,1/31/2020,1,bulgaria
24.3,42.6103,23.0322,2/1/2020,1,bulgaria
19.3,42.6103,23.0322,2/2/2020,1,bulgaria
7.1,42.6103,23.0322,2/5/2020,1,bulgaria
8.3,42.6103,23.0322,2/6/2020,1,bulgaria
19.9,42.6103,23.0322,2/8/2020,1,bulgaria
27.8,42.6103,23.0322,2/9/2020,1,bulgaria
30.8,42.6103,23.0322,2/10/2020,1,bulgaria
14.9,42.6103,23.0322,2/12/2020,1,bulgaria
18.2,42.6103,23.0322,2/14/2020,1,bulgaria
9.5,42.6103,23.0322,2/15/2020,1,bulgaria
18.8,42.6103,23.0322,2/16/2020,1,bulgaria
30.3,42.6103,23.0322,2/17/2020,1,bulgaria
24.0,42.6103,23.0322,2/18/2020,1,bulgaria
13.7,42.6103,23.0322,2/19/2020,1,bulgaria
6.8,42.6103,23.0322,2/20/2020,1,bulgaria
8.7,42.6103,23.0322,2/21/2020,1,bulgaria
4.6,42.6103,23.0322,2/22/2020,1,bulgaria
18.1,42.6103,23.0322,2/23/2020,1,bulgaria
10.8,42.6103,23.0322,2/25/2020,1,bulgaria
7.6,42.6103,23.0322,2/26/2020,1,bulgaria
7.8,42.6103,23.0322,2/27/2020,1,bulgaria
17.7,42.6103,23.0322,2/28/2020,1,bulgaria
14.7,42.6103,23.0322,3/1/2020,1,bulgaria
3.1,42.6103,23.0322,3/3/2020,1,bulgaria
7.6,42.6103,23.0322,3/4/2020,1,bulgaria
16.0,42.6103,23.0322,3/5/2020,1,bulgaria
10.4,42.6103,23.0322,3/7/2020,1,bulgaria
11.3,42.6103,23.0322,3/10/2020,1,bulgaria
21.9,42.6103,23.0322,3/11/2020,1,bulgaria
25.3,42.6103,23.0322,3/12/2020,1,bulgaria
8.0,42.6103,23.0322,3/14/2020,1,bulgaria
5.9,42.6103,23.0322,3/15/2020,1,bulgaria
15.5,42.6103,23.0322,3/16/2020,1,bulgaria
23.1,42.6103,23.0322,3/17/2020,1,bulgaria
24.3,42.6103,23.0322,3/18/2020,1,bulgaria
20.8,42.6103,23.0322,3/19/2020,1,bulgaria
